entry,entry_name,gene_names,nucleus,cytoplasm,mitochondrion,plasma_membrane,endoplasmic_reticulum,golgi_apparatus,vacuole,zones
Q12328,TIM22_YEAST,TIM22 YDL217C D0884,0,0,1,0,0,0,0,mitochondrion
Q12329,HSP42_YEAST,HSP42 YDR171W YD9395.04,0,1,0,0,0,0,0,cytoplasm
Q12330,RUXE_YEAST,SME1 YOR159C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12333,FRE7_YEAST,FRE7 YOL152W AOB629,0,0,0,1,0,0,0,plasma_membrane
Q12334,SCM3_YEAST,SCM3 YDL139C D2155,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12337,YG21B_YEAST,TY2B-GR1 YGRCTy2-1 POL YGR038C-D/YGR038C-C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12339,UTP23_YEAST,UTP23 YOR004W,0,0,1,0,0,0,0,mitochondrion
Q12341,HAT1_YEAST,HAT1 YPL001W LPA16W YP8132.12,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12343,MED4_YEAST,MED4 YOR174W O3630,1,0,0,0,0,0,0,nucleus
Q12344,GYP5_YEAST,GYP5 YPL249C,0,1,0,1,0,0,0,"cytoplasm,plasma_membrane"
Q12345,IES3_YEAST,IES3 YLR052W L2131,1,0,0,0,0,0,0,nucleus
Q12348,CSN10_YEAST,RRI2 CSN10 YOL117W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12349,ATP14_YEAST,ATP14 YLR295C L8003.20,0,0,1,0,0,0,0,mitochondrion
Q12355,PST1_YEAST,PST1 HPF2 YDR055W D4214 YD9609.09,0,0,0,1,0,0,1,"plasma_membrane,vacuole"
Q12361,GPR1_YEAST,GPR1 YDL035C,0,0,0,1,0,0,0,plasma_membrane
Q12362,RIB2_YEAST,RIB2 PUS8 YOL066C,0,1,0,0,0,0,0,cytoplasm
Q12363,WTM1_YEAST,WTM1 YOR230W YOR50-20,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12365,BBP1_YEAST,BBP1 YPL255W P0745,0,0,0,0,0,0,0,
Q12366,NDJ1_YEAST,NDJ1 TAM1 YOL104C,1,0,0,0,0,0,0,nucleus
Q12373,HIF1_YEAST,HIF1 YLL022C L1205,1,0,0,0,0,0,0,nucleus
Q12377,RPN6_YEAST,RPN6 NAS4 YDL097C D2381,0,0,0,0,0,0,0,
Q12379,SWM1_YEAST,SWM1 APC13 YDR260C YD9320A.11 YD9320A.11c,1,0,0,0,0,0,0,nucleus
Q12380,ATG5_YEAST,ATG5 APG5 YPL149W P2601,1,0,0,0,0,0,1,"nucleus,vacuole"
Q12382,DGK1_YEAST,DGK1 HSD1 YOR311C O6111,0,0,0,0,1,0,0,endoplasmic_reticulum
Q12383,TRM13_YEAST,TRM13 YOL125W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12386,ARP8_YEAST,ARP8 YOR141C YOR3348C,1,0,0,0,0,0,0,nucleus
Q12389,DBP10_YEAST,DBP10 YDL031W D2770,0,0,0,0,0,0,0,
Q12396,EMP46_YEAST,EMP46 YLR080W,0,0,0,0,1,0,0,endoplasmic_reticulum
Q12400,TRM10_YEAST,TRM10 YOL093W O0926,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12402,YOP1_YEAST,YOP1 YIP2 YPR028W YP9367.08,0,0,0,0,1,0,0,endoplasmic_reticulum
Q12404,MPD1_YEAST,MPD1 YOR288C,0,0,0,0,1,0,1,"endoplasmic_reticulum,vacuole"
Q12406,ARP7_YEAST,ARP7 SWP61 YPR034W YP9367.14,1,0,0,0,0,0,0,nucleus
Q12411,MPC70_YEAST,SPO21 MPC70 YOL091W,0,0,0,0,0,0,0,
Q12414,YP11B_YEAST,TY1B-PL YPLWTy1-1 POL YPL257W-B P0729,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12415,TFC7_YEAST,TFC7 YOR110W O3234 YOR3234w,1,0,0,0,0,0,0,nucleus
Q12416,WHI5_YEAST,WHI5 YOR083W YOR3116W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12417,PRP46_YEAST,PRP46 CWC1 NTC50 YPL151C P2594,0,1,0,0,0,0,0,cytoplasm
Q12420,SNU66_YEAST,SNU66 YOR308C 05667,1,0,0,0,0,0,0,nucleus
Q12421,ATG31_YEAST,ATG31 CIS1 YDR022C PZD196 YD9335.08c,0,1,0,0,0,0,0,cytoplasm
Q12425,ISA2_YEAST,ISA2 YPR067W YP9499.22,0,0,1,0,0,0,0,mitochondrion
Q12429,DPH6_YEAST,DPH6 YLR143W L3177,0,1,0,0,0,0,0,cytoplasm
Q12432,EAF3_YEAST,EAF3 YPR023C YP9367.03C,1,0,0,0,0,0,0,nucleus
Q12433,AHC1_YEAST,AHC1 YOR023C OR26.13,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12438,GLRX6_YEAST,GRX6 YDL010W D2890,0,1,0,0,0,1,1,"cytoplasm,golgi_apparatus,vacuole"
Q12440,APC2_YEAST,APC2 RSI1 YLR127C L3105 L3108,0,1,0,0,0,0,0,cytoplasm
Q12443,RTN2_YEAST,RTN2 YDL204W D1062,1,1,0,0,1,0,0,"nucleus,cytoplasm,endoplasmic_reticulum"
Q12445,POM34_YEAST,POM34 YLR018C,0,0,0,0,0,0,0,
Q12446,LAS17_YEAST,LAS17 YOR181W,0,1,0,0,0,0,0,cytoplasm
Q12449,AHA1_YEAST,AHA1 YDR214W YD8142.16 YD8142B.06,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12451,OSH2_YEAST,OSH2 YDL019C D2845,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
Q12452,ERG27_YEAST,ERG27 YLR100W,0,0,0,0,1,0,0,endoplasmic_reticulum
Q12457,NSI1_YEAST,NSI1 YDR026C PZE570,1,0,0,0,0,0,0,nucleus
Q12458,YPR1_YEAST,YPR1 YDR368W D9481.8,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12460,NOP56_YEAST,NOP56 SIK1 YLR197W L8167.9,1,0,0,0,0,0,0,nucleus
Q12461,PTPA2_YEAST,RRD2 NOH1 YPA2 YPL152W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12462,PEX11_YEAST,PEX11 PMP24 PMP27 YOL147C O0454,0,0,0,0,1,0,0,endoplasmic_reticulum
Q12463,TRM11_YEAST,TRM11 YOL124C,0,1,0,0,0,0,0,cytoplasm
Q12464,RUVB2_YEAST,RVB2 TIH2 TIP49B YPL235W P1060,1,0,0,0,0,0,0,nucleus
Q12465,RAX2_YEAST,RAX2 YLR084C L2389 L9449.12,0,0,1,0,1,0,0,"mitochondrion,endoplasmic_reticulum"
Q12466,TCB1_YEAST,TCB1 YOR086C YOR3141c,0,0,1,1,1,0,0,"mitochondrion,plasma_membrane,endoplasmic_reticulum"
Q12468,CSN5_YEAST,RRI1 CSN5 JAB1 YDL216C D0888,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12469,SKM1_YEAST,SKM1 YOL113W HRA655,1,1,0,1,0,0,0,"nucleus,cytoplasm,plasma_membrane"
Q12472,YD21B_YEAST,TY2B-DR1 YDRCTy2-1 POL YDR034C-D YD9673.05c,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12473,FRE6_YEAST,FRE6 YLL051C L0593,0,0,0,1,0,0,1,"plasma_membrane,vacuole"
Q12476,AIR2_YEAST,AIR2 YDL175C,0,0,0,0,0,0,0,
Q12477,PCL9_YEAST,PCL9 YDL179W D1408,1,0,0,0,0,0,0,nucleus
Q12481,RRP36_YEAST,RRP36 YOR287C,0,0,0,0,0,0,0,
Q12483,SNF8_YEAST,SNF8 VPS22 YPL002C,0,0,0,0,0,0,0,
Q12488,PSF1_YEAST,PSF1 YDR013W PZA208 YD8119.18,1,0,0,0,0,0,0,nucleus
Q12490,YB11B_YEAST,TY1B-BL YBLWTy1-1 POL YBL005W-B YBL004W-A YBL0325,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12491,YB21B_YEAST,TY2B-B YBLWTy2-1 POL YBL100W-B YBL0822 YBL101W-B,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12494,KCS1_YEAST,KCS1 YDR017C PZF1050,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12495,CAF1A_YEAST,RLF2 CAC1 YPR018W YP9531.12,1,0,0,0,0,0,0,nucleus
Q12499,NOP58_YEAST,NOP58 NOP5 YOR310C O6108,0,0,0,0,0,0,0,
Q12501,YO22B_YEAST,TY2B-OR2 YORWTy2-2 POL YOR343W-B O6304,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12502,LDB19_YEAST,LDB19 YOR322C O6152,0,1,0,1,0,1,0,"cytoplasm,plasma_membrane,golgi_apparatus"
Q12505,SKS1_YEAST,SKS1 SHA3 YPL026C LPB5,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12508,RMD5_YEAST,RMD5 GID2 YDR255C YD9320A.05c,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12509,ARP6_YEAST,ARP6 YLR085C L2393 L9449.13,0,1,0,0,0,0,0,cytoplasm
Q12510,CMR1_YEAST,CMR1 YDL156W D1536,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12511,PDP1_YEAST,PTC5 PPP1 YOR090C YOR3157C,0,0,1,0,0,0,0,mitochondrion
Q12513,TMA17_YEAST,TMA17 YDL110C D2320,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12514,NOT5_YEAST,NOT5 YPR072W YP9499.27,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12517,DCP1_YEAST,DCP1 YOL149W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12518,ENT1_YEAST,ENT1 YDL161W,0,1,0,1,0,0,0,"cytoplasm,plasma_membrane"
Q12522,IF6_YEAST,TIF6 CDC95 YPR016C LPZ15C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12524,PCD1_YEAST,PCD1 YLR151C L9634.8,0,0,0,0,0,0,0,
Q12527,ATG11_YEAST,ATG11 CVT9 YPR049C YP9499.07c,0,0,0,0,0,0,0,
Q12530,RMP1_YEAST,RMP1 YLR145W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12532,RQC2_YEAST,RQC2 TAE2 YPL009C YP8132.04C,0,1,0,0,0,0,0,cytoplasm
Q12674,ATC8_YEAST,DNF3 YMR162C YM8520.11C,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
Q12675,ATC4_YEAST,DNF2 YDR093W YD8557.01,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
Q12680,GLT1_YEAST,GLT1 YDL171C,0,0,1,0,0,0,0,mitochondrion
Q12691,ATN5_YEAST,ENA5 YDR038C YD9673.10c,0,0,0,1,0,0,0,plasma_membrane
Q12692,H2AZ_YEAST,HTZ1 H2AZ HTA3 YOL012C O2345,1,0,0,0,0,0,0,nucleus
Q12697,YPK9_YEAST,YPK9 YOR291W,0,0,0,0,0,0,0,
Q12734,CSR2_YEAST,CSR2 MRG19 YPR030W YP9367.10,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q12745,SEC39_YEAST,SEC39 DSL3 YLR440C,0,0,0,0,1,0,0,endoplasmic_reticulum
Q12746,PGA3_YEAST,PGA3 NQR1 YML125C YM4987.10C YM7056.01C,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
Q12748,CENPI_YEAST,CTF3 CHL3 YLR381W,1,0,0,0,0,0,0,nucleus
Q12749,SMC6_YEAST,SMC6 RHC18 YLR383W L3502.2,1,0,1,0,0,0,0,"nucleus,mitochondrion"
Q12754,RRP12_YEAST,RRP12 YPL012W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q3E731,COX19_YEAST,COX19 YLL018C-A,0,0,0,0,0,0,0,
Q3E754,RS21B_YEAST,RPS21B RPS25B RPS26B YJL136C J0664,0,0,0,0,0,0,0,
Q3E757,RL11B_YEAST,RPL11B RP39B RPL16B YGR085C,1,0,0,0,0,0,0,nucleus
Q3E772,LSO2_YEAST,LSO2 YGR169C-A,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q3E792,RS25A_YEAST,RPS25A RPS31A YGR027C,0,0,0,0,0,0,0,
Q3E793,BOL1_YEAST,BOL1 YAL044W-A,0,0,1,0,0,0,0,mitochondrion
Q3E7A4,COXM2_YEAST,CMC2 YBL059C-A,1,1,1,0,0,0,0,"nucleus,cytoplasm,mitochondrion"
Q3E7B2,COA3_YEAST,COA3 COX25 RRG10 YJL062W-A,0,0,1,0,0,0,0,mitochondrion
Q3E7B6,VA0E_YEAST,VMA9 CWH36 LDB10 YCL005W-A,0,0,0,0,0,0,0,
Q3E7C1,TFB5_YEAST,TFB5 YDR079C-A,1,0,0,0,0,0,0,nucleus
Q3E7X9,RS28A_YEAST,RPS28A RPS33 RPS33A YOR167C O3600,0,0,0,0,0,0,0,
Q3E833,PCC1_YEAST,PCC1 YKR095W-A,0,0,0,0,0,0,0,
Q3E840,DPH3_YEAST,KTI11 DPH3 YBL071W-A,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q3E846,COA6_YEAST,COA6 YMR244C-A,1,1,1,0,0,0,0,"nucleus,cytoplasm,mitochondrion"
Q6Q547,NOP10_YEAST,NOP10 YHR072W-A,0,0,0,0,0,0,0,
Q6WNK7,SUS1_YEAST,SUS1 YBR111W-A,1,0,0,0,0,0,0,nucleus
Q7LHG5,YI31B_YEAST,TY3B-I YILWTy3-1 POL YIL082W-A,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q92316,OST5_YEAST,OST5 YGL226C-A YGL226BC,0,0,0,0,0,0,0,
Q92317,NCB2_YEAST,NCB2 YDR1 YDR397C,1,0,0,0,0,0,0,nucleus
Q92325,LAG2_YEAST,LAG2 YOL025W,0,0,1,0,0,0,0,mitochondrion
Q92328,MDM12_YEAST,MDM12 YOL009C,1,1,1,1,0,0,0,"nucleus,cytoplasm,mitochondrion,plasma_membrane"
Q92331,VPS5_YEAST,VPS5 GRD2 PEP10 VPT5 YOR069W YOR29-20,0,0,0,0,0,0,0,
Q92393,YO12B_YEAST,TY1B-OR YORWTy1-2 POL YOR142W-B O3367 YOR3367W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q96VH5,MIC10_YEAST,MIC10 MCS10 MIO10 MOS1 YCL057C-A,0,0,1,0,0,0,0,mitochondrion
Q99176,SRN2_YEAST,SRN2 SRN10 VPS37 YLR119W L2958 L9233.5,1,0,0,0,0,0,0,nucleus
Q99186,AP2M_YEAST,APM4 AMP1 YOL062C O1210,0,0,0,0,0,0,0,
Q99190,TECR_YEAST,TSC13 YDL015C D2865,0,0,1,0,1,0,0,"mitochondrion,endoplasmic_reticulum"
Q99207,NOP14_YEAST,NOP14 UTP2 YDL148C D1566,1,0,1,0,0,0,0,"nucleus,mitochondrion"
Q99210,NTPPA_YEAST,YOR111W O3237 YOR3237W,0,1,0,0,0,0,0,cytoplasm
Q99216,PNO1_YEAST,PNO1 DIM2 RRP20 YOR145C O3513 YOR3513C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q99219,YI31A_YEAST,TY3A-I YILWTy3-1 GAG YIL082W,0,1,0,0,0,0,0,cytoplasm
Q99220,OS9_YEAST,YOS9 YDR057W D4222,0,0,0,0,1,0,0,endoplasmic_reticulum
Q99222,AFI1_YEAST,AFI1 YOR129C YOR3296C,1,1,0,1,0,0,0,"nucleus,cytoplasm,plasma_membrane"
Q99231,YD12B_YEAST,TY1B-DR3 YDRCTy1-2 POL YDR210C-D YD8142B.01,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q99257,MEX67_YEAST,MEX67 YPL169C P2520,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q99258,RIB3_YEAST,RIB3 YDR487C D8035.30,1,0,0,0,0,0,0,nucleus
Q99260,YPT6_YEAST,YPT6 YLR262C L8479.11,0,0,0,1,0,1,0,"plasma_membrane,golgi_apparatus"
Q99271,NAH1_YEAST,NHA1 YLR138W L3149 L9606.4,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
Q99278,MED11_YEAST,MED11 YMR112C YM9718.11C,1,0,0,0,0,0,0,nucleus
Q99287,SEY1_YEAST,SEY1 YOR165W O3590,0,1,0,0,1,0,0,"cytoplasm,endoplasmic_reticulum"
Q99299,AIM44_YEAST,AIM44 YPL158C P2570,0,0,0,1,0,0,0,plasma_membrane
Q99312,ISN1_YEAST,ISN1 YOR155C O3548,0,0,0,0,0,0,0,
Q99314,SAS5_YEAST,SAS5 YOR213C,1,0,0,0,0,0,0,nucleus
Q99315,YG31B_YEAST,TY3B-G YGRWTy3-1 POL YGR109W-B G5984,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q99321,DDP1_YEAST,DDP1 YOR163W O3575,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q99325,ATG40_YEAST,ATG40 YOR152C O3536,0,0,0,0,0,0,0,
Q99337,YN12B_YEAST,TY1B-NL2 YNLWTy1-2 POL YNL054W-B N2453,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q99380,OST4_YEAST,OST4 YDL232W,0,0,1,0,0,0,0,mitochondrion
Q99383,HRP1_YEAST,HRP1 NAB4 NAB5 YOL123W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q99385,VCX1_YEAST,VCX1 HUM1 MNR1 YDL128W,0,0,0,0,0,0,1,vacuole
Q99394,TRS33_YEAST,TRS33 YOR115C O3251 YOR3251C,0,0,0,0,1,0,0,endoplasmic_reticulum
Q9URQ3,ADAT3_YEAST,TAD3 YLR316C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q9URQ5,HTL1_YEAST,HTL1 DRT1 YCR020W-B,1,0,0,0,0,0,0,nucleus
Q9ZZW7,MBI3_YEAST,BI3 Q0115,0,0,1,0,0,0,0,mitochondrion
Q9ZZX1,SCE4_YEAST,AI5_ALPHA I-SCEIV Q0070,0,0,1,0,0,0,0,mitochondrion
D6W196,CMC1_YEAST,SAL1 YNL083W N2312,0,0,1,0,0,0,0,mitochondrion
O13559,YRF14_YEAST,YRF1-4 YLR466W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
O13577,DIF1_YEAST,DIF1 YLR437C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
O14464,RTC6_YEAST,RTC6 TAE4 YPL183W-A YPL183BW,0,0,0,0,0,0,0,
O14468,YO304_YEAST,YOR304C-A,0,1,0,0,0,0,0,cytoplasm
P00045,CYC7_YEAST,CYC7 CYP3 YEL039C,0,0,1,0,0,0,0,mitochondrion
P00425,COX5B_YEAST,COX5B YIL111W,0,0,1,0,0,0,0,mitochondrion
P00427,COX6_YEAST,COX6 YHR051W,0,0,1,0,0,0,0,mitochondrion
P00447,SODM_YEAST,SOD2 YHR008C,0,0,1,0,0,0,0,mitochondrion
P00856,ATP8_YEAST,ATP8 AAP1 Q0080,0,0,1,0,0,0,0,mitochondrion
P00899,TRPE_YEAST,TRP2 YER090W,0,1,0,0,0,0,0,cytoplasm
P00931,TRP_YEAST,TRP5 YGL026C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P01098,STF1_YEAST,STF1 AIS2 YDL130W-A YDL130BW,0,0,1,0,0,0,0,mitochondrion
P01149,MFAL1_YEAST,MF(ALPHA)1 MF-ALPHA-1 MFAL1 YPL187W,0,0,0,0,0,0,0,
P02381,RMAR_YEAST,VAR1 Q0140,0,0,1,0,0,0,0,mitochondrion
P03872,REP2_YEAST,REP2 R0040C,1,0,0,0,0,0,0,nucleus
P03882,SCE1_YEAST,SCEI OMEGA SECY Q0160,0,0,1,0,0,0,0,mitochondrion
P04046,PUR1_YEAST,ADE4 YMR300C YM9952.02C,0,1,0,0,0,0,0,cytoplasm
P04076,ARLY_YEAST,ARG4 YHR018C,0,0,0,0,0,0,0,
P04161,PUR3_YEAST,ADE8 YDR408C D9509.26,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P04173,LEU3_YEAST,LEU2 YCL018W YCL18W,0,0,0,0,0,0,0,
P04650,RL39_YEAST,RPL39 RPL46 SPB2 YJL189W J0360,0,1,0,0,0,0,0,cytoplasm
P04801,SYTC_YEAST,THS1 YIL078W,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P04803,SYWM_YEAST,MSW1 MSW YDR268W D9954.7,0,0,1,0,0,0,0,mitochondrion
P05085,ARGR2_YEAST,ARG81 ARGR2 YML099C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P05316,FUR4_YEAST,FUR4 YBR021W YBR0303,0,0,0,1,0,0,1,"plasma_membrane,vacuole"
P05626,ATPF_YEAST,ATP4 YPL078C LPF7C,0,0,1,0,0,0,0,mitochondrion
P05738,RL9A_YEAST,RPL9A RPL8A RPL9 YGL147C,0,0,0,0,0,0,0,
P05743,RL26A_YEAST,RPL26A RPL26 RPL33A YLR344W L8300.4,0,0,0,0,0,0,0,
P05747,RL29_YEAST,RPL29 YL43 YFR032C-A YFR032BW,0,1,0,0,0,0,0,cytoplasm
P05749,RL22A_YEAST,RPL22A YLR061W L2168,0,0,0,0,0,0,0,
P06182,CCHL_YEAST,CYC3 YAL039C,0,0,1,0,0,0,0,mitochondrion
P06633,HIS7_YEAST,HIS3 YOR202W,0,0,0,0,0,0,0,
P06773,DCTD_YEAST,DCD1 YHR144C,0,1,0,0,0,0,0,cytoplasm
P06775,HIP1_YEAST,HIP1 YGR191W G7572,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
P06776,PDE2_YEAST,PDE2 SRA5 YOR360C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P06783,STE3_YEAST,STE3 YKL178C,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
P07253,CBP6_YEAST,CBP6 YBR120C YBR0916,0,0,1,0,0,0,0,mitochondrion
P07262,DHE4_YEAST,GDH1 DHE4 URE1 YOR375C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P07266,MRS1_YEAST,MRS1 PET157 YIR021W,0,0,1,0,0,0,0,mitochondrion
P07275,PUT2_YEAST,PUT2 YHR037W,0,0,1,0,0,0,0,mitochondrion
P07285,TRPD_YEAST,TRP4 YDR354W D9476.4,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P07806,SYV_YEAST,VAS1 YGR094W,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P07807,DYR_YEAST,DFR1 YOR236W O5231,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P08431,GAL7_YEAST,GAL7 YBR018C YBR0226,0,1,0,0,0,0,0,cytoplasm
P08465,MET2_YEAST,MET2 YNL277W N0615,0,1,0,0,0,0,0,cytoplasm
P09368,PUT1_YEAST,PUT1 YLR142W L3170 L9606.2,0,0,1,0,0,0,0,mitochondrion
P09436,SYIC_YEAST,ILS1 YBL076C YBL0734,0,0,0,0,0,0,0,
P09457,ATPO_YEAST,ATP5 OSCP YDR298C D9740.11,0,0,1,0,0,0,0,mitochondrion
P0C074,YSF3_YEAST,YSF3 RCP10 YNL138W-A,1,0,0,0,0,0,0,nucleus
P0C0W1,RS22A_YEAST,RPS22A RPS24 RPS24A YJL190C J0355,0,0,0,0,0,0,0,
P0C2H6,RL27A_YEAST,RPL27A RPL27 YHR010W,0,0,0,0,0,0,0,
P0C2H8,RL31A_YEAST,RPL31A RPL34 RPL34A YDL075W D2478,0,0,0,0,0,0,0,
P0C2H9,RL31B_YEAST,RPL31B RPL34 RPL34B YLR406C,0,0,0,0,0,0,0,
P0CD90,AQY2_YEAST,AQY2 AQY2-2 YLL052C L0590,0,0,0,1,0,0,0,plasma_membrane
P0CD99,MPH2_YEAST,MPH2 YDL247W,0,0,0,1,0,0,0,plasma_membrane
P0CE00,MPH3_YEAST,MPH3 YJR160C J2400,0,0,0,1,0,0,1,"plasma_membrane,vacuole"
P0CE68,NFT1_YEAST,NFT1 YKR103W,0,0,0,0,0,0,0,
P0CH63,DDI2_YEAST,DDI2 YFL061W,0,0,0,0,0,0,0,
P0CH64,DDI3_YEAST,DDI3 YNL335W N0280,0,0,0,0,0,0,0,
P0CW40,MALX2_YEAST,IMA3 YIL172C,0,1,0,0,0,0,0,cytoplasm
P0CW41,MALX4_YEAST,IMA4 FSP2 YJL221C HRE589 J0218,0,0,0,0,0,0,0,
P0CX08,DSF1_YEAST,DSF1 MAN1 YEL070W,0,0,0,0,0,0,0,
P0CX20,YRF11_YEAST,YRF1-1 YDR545W D3703.4,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P0CX21,YRF15_YEAST,YRF1-5 YLR467W L9040,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P0CX26,RL43B_YEAST,RPL43B YJR094W-A YJR094BW,0,0,0,0,0,0,0,
P0CX33,RS30A_YEAST,RPS30A YLR287C-A L8003.23 YLR287BC,0,0,0,0,0,0,0,
P0CX34,RS30B_YEAST,RPS30B YOR182C,0,0,0,0,0,0,0,
P0CX39,RS8A_YEAST,RPS8A RPS14A YBL072C YBL06.05 YBL0613,0,0,0,0,0,0,0,
P0CX40,RS8B_YEAST,RPS8B RPS14B YER102W,0,0,0,0,0,0,0,
P0CX52,RS16B_YEAST,RPS16B YDL083C,0,0,0,0,0,0,0,
P0CX86,RS32A_YEAST,RPL41A RPL47A YL41A YDL184C D1290,0,0,0,0,0,0,0,
P0CX87,RS32B_YEAST,RPL41B RPL47B YL41B YDL133C-A YDL133BC,0,0,0,0,0,0,0,
P10355,PT122_YEAST,PET122 YER153C,0,0,1,0,0,0,0,mitochondrion
P10566,MRS3_YEAST,MRS3 YJL133W J0675,0,0,1,0,0,0,0,mitochondrion
P10834,PET54_YEAST,PET54 YGR222W G8527,0,0,1,0,0,0,0,mitochondrion
P10849,MITF2_YEAST,MTF2 NAM1 YDL044C D2705,0,0,1,0,0,0,0,mitochondrion
P10963,PCKA_YEAST,PCK1 PEPC PPC1 YKR097W,0,0,0,0,0,0,0,
P12685,TRK1_YEAST,TRK1 YJL129C J0693,0,0,0,1,0,0,0,plasma_membrane
P12887,UNG_YEAST,UNG1 YML021C,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P13045,GAL3_YEAST,GAL3 YDR009W YD8119.14,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P13090,ATR1_YEAST,ATR1 SNQ1 YML116W YM8339.03,0,0,0,1,0,0,1,"plasma_membrane,vacuole"
P13181,GAL2_YEAST,GAL2 IMP1 YLR081W L9449.6,0,0,0,1,0,0,0,plasma_membrane
P13188,SYQ_YEAST,GLN4 YOR168W O3601,0,0,1,0,0,0,0,mitochondrion
P13298,PYRE_YEAST,URA5 PYR5 YML106W YM8339.13,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P13433,RPOM_YEAST,RPO41 YFL036W,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P13483,DATI_YEAST,DAT1 DAT YML113W YM8339.06,1,0,0,0,0,0,0,nucleus
P13711,ACOX_YEAST,POX1 FOX1 YGL205W,0,0,0,0,0,0,0,
P13902,INO4_YEAST,INO4 YOL108C HRF151,1,0,0,0,0,0,0,nucleus
P14063,RM31_YEAST,MRPL31 YKL138C,0,0,1,0,0,0,0,mitochondrion
P14066,CBS1_YEAST,CBS1 YDL069C,0,0,1,0,0,0,0,mitochondrion
P14359,SNA3_YEAST,SNA3 YJL151C J0630,0,0,0,0,0,0,1,vacuole
P15179,SYDM_YEAST,MSD1 YPL104W LPG5W,0,0,1,0,0,0,0,mitochondrion
P15365,DAL5_YEAST,DAL5 UREP1 YJR152W J2230,0,0,0,1,0,0,1,"plasma_membrane,vacuole"
